flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_seg_size_avg,bwd_seg_size_avg,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwr_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,win_byts_tot,fwd_win_tot,bwd_win_tot,win_byts_mean,fwd_win_mean,bwd_win_mean,win_byts_std,fwd_win_std,bwd_win_std,win_byts_max,fwd_win_max,bwd_win_max,win_byts_min,fwd_win_min,bwd_win_min,zero_win_cnt,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,label
4878,2613366.1336613363,2460.024600246002,1435.0143501435014,1025.010250102501,7,5,647,12101,243,66,92.42857142857143,61.53247027350018,7306,66,2420.2,3005.458527,7306,66,1062.3333333333333,2254.5218389321985,5082868.722222223,232,168,32,58.42857142857143,2386.2,1,443.45454545454544,2461,0,719.0360167532846,4878,2461,0,813,831.9012361252186,4568,2705,20,1142,1071.4049187865435,1,2,0,0,2,2,0,3,11,0,0,0,0.7142857142857143,1062.3333333333333,64240,65535,133226,67167,66059,11102.166666666666,9595.285714285714,13211.8,24055.518610890285,22308.619536687005,26161.599999999995,65535,64240,65535,131,447,131,0,4878,4878,4878,0,0,0,0,0,0,0,0,0,0,0,0,0,slowread
22742305,557.3753408020866,0.4836800843186299,0.21985458378119543,0.26382550053743453,5,6,509,12167,243,60,101.8,70.74008764,7306,66,2027.8333333333333,2880.4644542542483,7306,60,1152.3636363636363,2334.0284438839863,5447688.776859503,156,200,26,67.8,1993.8333333333333,2,2274230.5,17719412,24,5357387.796686726,22742305,17763500,811,5685576.25,7262870.225722279,22739776,17719412,46,4547955.2,6866287.516253842,1,2,0,0,2,2,1,3,9,0,0,0,1.2,1152.3636363636363,64240,65535,131936,65746,66190,11994.181818181818,13149.2,11031.666666666666,24936.26652385558,25546.13986026069,24374.63166673271,65535,64240,65535,0,0,131,1,5020178,2715,2511446.5,2508731.5,17719412,17719412,17719412,0,2.5,3,254.5,6083.5,0,0,0,0,slowread
24134599,522.4864104847982,0.4143429107730358,0.2071714553865179,0.2071714553865179,5,5,509,12101,243,60,101.8,70.74008764,7306,66,2420.2,3005.458527,7306,60,1261,2421.2883347507377,5862637.2,156,168,26,67.8,2386.2,2,2681622.111111111,19081521,27,6003915.346,24134599,19129575,613,6033649.75,7831945.268460875,24134295,19081521,112,6033573.75,7810310.754825296,1,2,0,0,1,2,1,3,8,0,0,0,1,1261,64240,65535,131805,65746,66059,13180.5,13149.2,13211.8,25855.72021526378,25546.13986026069,26161.599999999995,65535,64240,65535,0,0,131,1,47665,389,16488,22049.408261145392,19081521,5003614,12042567.5,7038953.5,2.5,2.5,254.5,6050.5,0,0,0,0,slowread
25105111,502.2881595703759,0.3983252653214718,0.1991626326607359,0.1991626326607359,5,5,509,12101,243,60,101.8,70.74008764,7306,66,2420.2,3005.458527,7306,60,1261,2421.2883347507377,5862637.2,156,168,26,67.8,2386.2,2,2789456.777777778,19967317,13,6276892.333900923,25105111,20010820,1126,6276277.75,8197483.731527449,25104780,19967317,13,6276195,8177733.353268038,1,2,0,0,1,2,1,3,8,0,0,0,1,1261,64240,65535,131805,65746,66059,13180.5,13149.2,13211.8,25855.72021526378,25546.13986026069,26161.599999999995,65535,64240,65535,0,0,131,1,43182,321,15266.666666666666,19755.598705739652,19967317,5091994,12529655.5,7437661.5,2.5,2.5,254.5,6050.5,0,0,0,0,slowread
21712657,580.7672455747816,0.46056086088404563,0.23028043044202282,0.23028043044202282,5,5,509,12101,243,60,101.8,70.74008764,7306,66,2420.2,3005.458527,7306,60,1261,2421.2883347507377,5862637.2,156,168,26,67.8,2386.2,2,2412517.4444444445,16741968,31,5293082.827596055,21712657,16788155,534,5428164.25,6859661.337519928,21711766,16741968,31,5427941.5,6839746.626369302,1,2,0,0,1,2,1,3,8,0,0,0,1,1261,64240,65535,131805,65746,66059,13180.5,13149.2,13211.8,25855.72021526378,25546.13986026069,26161.599999999995,65535,64240,65535,0,0,131,1,4969802,887,2485344.5,2484457.5,16741968,16741968,16741968,0,2.5,2.5,254.5,6050.5,0,0,0,0,slowread
23153146,544.6344095096191,0.43190674822333003,0.21595337411166501,0.21595337411166501,5,5,509,12101,243,60,101.8,70.74008764,7306,66,2420.2,3005.458527,7306,60,1261,2421.2883347507377,5862637.2,156,168,26,67.8,2386.2,2,2572571.777777778,18104939,34,5708329.584901305,23153146,18145594,1056,5788286.5,7420984.640279432,23152940,18104939,94,5788235,7403004.697818346,1,2,0,0,1,2,1,3,8,0,0,0,1,1261,64240,65535,131805,65746,66059,13180.5,13149.2,13211.8,25855.72021526378,25546.13986026069,26161.599999999995,65535,64240,65535,0,0,131,1,40389,266,14805.666666666666,18146.362580111996,18104939,5003790,11554364.5,6550574.5,2.5,2.5,254.5,6050.5,0,0,0,0,slowread
24096917,523.3034582805759,0.41499084716937024,0.20749542358468512,0.20749542358468512,5,5,509,12101,243,60,101.8,70.74008764,7306,66,2420.2,3005.458527,7306,60,1261,2421.2883347507377,5862637.2,156,168,26,67.8,2386.2,2,2677435.222222222,19310134,40,6063245.1847033715,24096917,19351676,646,6024229.25,7934479.629643376,24096691,19310134,125,6024172.75,7915379.807111291,1,2,0,0,1,2,1,3,8,0,0,0,1,1261,64240,65535,131805,65746,66059,13180.5,13149.2,13211.8,25855.72021526378,25546.13986026069,26161.599999999995,65535,64240,65535,0,0,131,1,4786472,311,2393391.5,2393080.5,19310134,19310134,19310134,0,2.5,2.5,254.5,6050.5,0,0,0,0,slowread
21039952,602.4728573525263,0.5228148809464964,0.23764312770295293,0.28517175324354355,5,6,509,12167,243,60,101.8,70.74008764,5858,66,2027.8333333333333,2709.055580620097,5858,60,1152.3636363636363,2219.254922991755,4925092.413223141,156,200,26,67.8,1993.8333333333333,2,2103995.2,15719290,17,4802030.122363683,21039952,15766308,156,5259988,6435676.204144052,21039820,15719290,69,4207964,6112550.789059932,1,3,0,0,2,2,1,4,9,0,0,0,1.2,1152.3636363636363,64240,65535,131936,65746,66190,11994.181818181818,13149.2,11031.666666666666,24936.26652385558,25546.13986026069,24374.63166673271,65535,64240,65535,0,0,131,1,46335,683,17148.333333333332,20694.613104756405,15719290,5269217,10494253.5,5225036.5,2.5,3,254.5,6083.5,0,0,0,0,slowread
52254835,213.95149367517857,0.4592876429520828,0.3444657322140621,0.1148219107380207,18,6,9624,1556,1514,66,534.6666666666666,630.7892763127089,642,66,259.3333333333333,270.60097725043215,1514,66,465.8333333333333,575.2752722730996,330941.63888888893,648,200,32,500.6666666666667,225.33333333333334,7,2271949.347826087,22322345,10,4782640.008341915,45247686,22323311,711,2661628.588235294,5287747.428993738,32788256,22322345,10,6557651.2,8298645.750560664,2,1,0,0,0,10,1,3,15,0,0,0,0.3333333333333333,465.8333333333333,1152,65535,85813,19584,66229,3575.5416666666665,1088,11038.166666666666,12927.144232128918,263.8787600395303,24371.72487683673,65535,1152,65535,0,0,134,1,11283530,920,4914100.666666667,4719803.473126208,22322345,7007149,12504177.666666666,6959070.1803246355,1.6363636363636365,0.5454545454545454,874.9090909090909,141.45454545454547,6354,5,0,0,slowread
52245364,213.99027863984256,0.45937090226799837,0.3445281767009988,0.11484272556699959,18,6,9624,1556,1514,66,534.6666666666666,630.7892763127089,642,66,259.3333333333333,270.60097725043215,1514,66,465.8333333333333,575.2752722730996,330941.63888888893,648,200,32,500.6666666666667,225.33333333333334,7,2271537.565217391,22321354,13,4782629.024947696,45236838,22321954,966,2660990.470588235,5287617.557,32788226,22321354,20,6557645.2,8298271.104601136,2,1,0,0,0,10,1,3,15,0,0,0,0.3333333333333333,465.8333333333333,1152,65535,85813,19584,66229,3575.5416666666665,1088,11038.166666666666,12927.144232128918,263.8787600395303,24371.72487683673,65535,1152,65535,0,0,134,1,11274039,587,4910814.666666667,4715653.329361997,22321354,7008526,12504306.666666666,6958241.374692762,1.6363636363636365,0.5454545454545454,874.9090909090909,141.45454545454547,6354,5,0,0,slowread
