flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_seg_size_avg,bwd_seg_size_avg,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwr_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,win_byts_tot,fwd_win_tot,bwd_win_tot,win_byts_mean,fwd_win_mean,bwd_win_mean,win_byts_std,fwd_win_std,bwd_win_std,win_byts_max,fwd_win_max,bwd_win_max,win_byts_min,fwd_win_min,bwd_win_min,zero_win_cnt,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,label
4311,2991417.3045697054,2783.5768963117607,1623.7531895151938,1159.823706796567,7,5,795,12101,391,66,113.57142857142857,113.29337030515968,7306,66,2420.2,3005.458527,7306,66,1074.6666666666667,2250.4070125695534,5064331.722222223,232,168,32,79.57142857142857,2386.2,1,391.90909090909093,1464,0,456.44345553329333,4311,1464,0,718.5,535.8123894,3899,1931,12,974.75,843.1860337434439,1,2,0,0,2,2,0,3,11,0,0,0,0.7142857142857143,1074.6666666666667,64240,65535,133226,67167,66059,11102.166666666666,9595.285714285714,13211.8,24055.518610890285,22308.619536687005,26161.599999999995,65535,64240,65535,131,447,131,0,4311,4311,4311,0,0,0,0,0,0,0,0,0,0,0,0,0,slowread
19657819,197.7838945408949,0.7121848054456092,0.6104441189533794,0.10174068649222989,12,2,3760,128,1514,66,313.3333333333333,536.9589266311614,74,54,64,10,1514,54,277.7142857142857,504.7397389562592,254762.20408163266,456,60,32,279.3333333333333,30,2,1512139.923076923,8240105,29,2219173.6682888716,19657790,8240105,951,1787071.8181818181,2308423.379276814,207289,207289,207289,207289,0,0,0,0,0,0,10,1,0,4,0,0,0,0.16666666666666666,277.7142857142857,1152,65535,79359,13824,65535,5668.5,1152,32767.5,16606.61439113085,0,32767.5,65535,1152,65535,0,1152,0,1,11210384,207330,5708857,5501527,8240105,8240105,8240105,0,1.5,0.25,470,16,0,0,0,0,slowread
19660165,197.76029346650958,0.7120998221530694,0.6103712761312023,0.10172854602186707,12,2,3760,128,1514,66,313.3333333333333,536.9589266311614,74,54,64,10,1514,54,277.7142857142857,504.7397389562592,254762.20408163266,456,60,32,279.3333333333333,30,2,1512320.3846153845,8240104,27,2219131.988759692,19660126,8240104,951,1787284.1818181819,2308351.326584717,207313,207313,207313,207313,0,0,0,0,0,0,10,1,0,4,0,0,0,0.16666666666666666,277.7142857142857,1152,65535,79359,13824,65535,5668.5,1152,32767.5,16606.61439113085,0,32767.5,65535,1152,65535,0,1152,0,1,11212721,207340,5710030.5,5502690.5,8240104,8240104,8240104,0,1.5,0.25,470,16,0,0,0,0,slowread
19662088,197.7409520291029,0.7120301770595269,0.6103115803367374,0.10171859672278956,12,2,3760,128,1514,66,313.3333333333333,536.9589266311614,74,54,64,10,1514,54,277.7142857142857,504.7397389562592,254762.20408163266,456,60,32,279.3333333333333,30,2,1512468.3076923077,8239922,6,2219081.4108126047,19662082,8239922,622,1787462,2308270.713787114,207355,207355,207355,207355,0,0,0,0,0,0,10,1,0,4,0,0,0,0.16666666666666666,277.7142857142857,1152,65535,79359,13824,65535,5668.5,1152,32767.5,16606.61439113085,0,32767.5,65535,1152,65535,0,1152,0,1,11214800,207366,5711083,5503717,8239922,8239922,8239922,0,1.5,0.25,470,16,0,0,0,0,slowread
19664076,197.7209608018195,0.7119581921876217,0.6102498790179615,0.10170831316966024,12,2,3760,128,1514,66,313.3333333333333,536.9589266311614,74,54,64,10,1514,54,277.7142857142857,504.7397389562592,254762.20408163266,456,60,32,279.3333333333333,30,2,1512621.2307692308,8239872,12,2219033.173562797,19664064,8239872,622,1787642.1818181819,2308194.799496344,207392,207392,207392,207392,0,0,0,0,0,0,10,1,0,4,0,0,0,0.16666666666666666,277.7142857142857,1152,65535,79359,13824,65535,5668.5,1152,32767.5,16606.61439113085,0,32767.5,65535,1152,65535,0,1152,0,1,11216782,207422,5712102,5504680,8239872,8239872,8239872,0,1.5,0.25,470,16,0,0,0,0,slowread
29863796,517.7506570162748,0.7031925881090267,0.43530969740082603,0.26788289070820065,13,8,3151,12311,391,60,242.3846153846154,160.56464715858147,2962,66,1538.875,1424.1061615536253,2962,60,736.2857142857143,1088.5589925548863,1184960.6802721089,428,276,26,208.3846153846154,1504.875,8,1493189.8,24097853,10,5207045.284906658,29863796,24099128,329,2488649.6666666665,6535796.636955403,27829902,24097853,17,3975700.285714286,8315106.999441089,7,5,0,0,2,4,1,12,17,0,0,0,0.6153846153846154,736.2857142857143,64240,65535,263687,197238,66449,12556.52380952381,15172.153846153846,8306.125,25229.012321643186,26875.89076261517,21630.481602575914,65535,64240,65535,0,0,128,1,5764678,1265,2882971.5,2881706.5,24097853,24097853,24097853,0,3.25,2,787.75,3077.75,1625,5,11763,5,slowread
24097848,532.1637019206031,0.45647229578342435,0.2074874071742838,0.24898488860914053,5,6,657,12167,391,60,131.4,129.87624879091635,7306,66,2027.8333333333333,2880.4644542542483,7306,60,1165.8181818181818,2329.169138562732,5425028.876033058,156,200,26,97.4,1993.8333333333333,2,2409784.8,19055909,2,5744819.352094386,24097848,19099396,378,6024462,7819549.978,24096677,19055909,2,4819335.4,7380950.412007728,1,2,0,0,2,2,1,3,9,0,0,0,1.2,1165.8181818181818,64240,65535,131936,65746,66190,11994.181818181818,13149.2,11031.666666666666,24936.26652385558,25546.13986026069,24374.63166673271,65535,64240,65535,0,0,131,1,5040676,1263,2520969.5,2519706.5,19055909,19055909,19055909,0,2.5,3,328.5,6083.5,0,0,0,0,slowread
25071640,508.86180560984445,0.3988570352797025,0.19942851763985125,0.19942851763985125,5,5,657,12101,391,60,131.4,129.87624879091635,7306,66,2420.2,3005.458527,7306,60,1275.8,2415.465950908851,5834475.76,156,168,26,97.4,2386.2,2,2785737.777777778,19957154,22,6272766.975718696,25071640,20001982,463,6267910,8194732.652069956,25071324,19957154,22,6267831,8174352.3412874425,1,2,0,0,1,2,1,3,8,0,0,0,1,1275.8,64240,65535,131805,65746,66059,13180.5,13149.2,13211.8,25855.72021526378,25546.13986026069,26161.599999999995,65535,64240,65535,0,0,131,1,44547,281,15598.666666666666,20481.14570905533,19957154,5067690,12512422,7444732,2.5,2.5,328.5,6050.5,0,0,0,0,slowread
21252322,600.3108742658802,0.470536819,0.2352684097295345,0.2352684097295345,5,5,657,12101,391,60,131.4,129.87624879091635,7306,66,2420.2,3005.458527,7306,60,1275.8,2415.465950908851,5834475.76,156,168,26,97.4,2386.2,2,2361369.111111111,17050170,26,5351509.4637571275,21252322,17100759,449,5313080.5,7013247.550021691,21251943,17050170,26,5312985.75,6989958.650705324,1,2,0,0,1,2,1,3,8,0,0,0,1,1275.8,64240,65535,131805,65746,66059,13180.5,13149.2,13211.8,25855.72021526378,25546.13986026069,26161.599999999995,65535,64240,65535,0,0,131,1,4201793,359,2101076,2100717,17050170,17050170,17050170,0,2.5,2.5,328.5,6050.5,0,0,0,0,slowread
23884480,537.2526427202937,0.46055011455137396,0.2512091533916585,0.20934096115971543,6,5,731,12101,391,60,121.83333333333333,120.4746400239025,7306,66,2420.2,3005.458527,7306,60,1166.5454545454545,2328.8268355015293,5423434.429752067,196,168,26,87.83333333333333,2386.2,2,2388448,18842428,34,5611299.577,23884480,18886033,368,4776896,7203663.369540612,22867789,18842428,34,5716947.25,7753812.83,1,2,0,0,1,3,1,3,8,0,0,0,0.8333333333333334,1166.5454545454545,64240,65535,196045,129986,66059,17822.272727272728,21664.333333333332,13211.8,28691.539177607137,30106.06577677588,26161.599999999995,65535,64240,65535,0,0,131,1,5040910,1142,2521026,2519884,18842428,18842428,18842428,0,2,1.6666666666666667,243.66666666666666,4033.6666666666665,0,0,0,0,slowread
