flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_seg_size_avg,bwd_seg_size_avg,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwr_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,win_byts_tot,fwd_win_tot,bwd_win_tot,win_byts_mean,fwd_win_mean,bwd_win_mean,win_byts_std,fwd_win_std,bwd_win_std,win_byts_max,fwd_win_max,bwd_win_max,win_byts_min,fwd_win_min,bwd_win_min,zero_win_cnt,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,label
1417,2506704.3048694422,4234.297812279464,2117.148906139732,2117.148906139732,3,3,2202,1350,1514,60,734,598.3064989340052,642,66,450,271.5290039756342,1514,60,592,485.8120349819808,236013.33333333334,84,96,26,700,416,3,283.4,679,3,235.64176200325784,1417,1034,383,708.5,325.5,682,679,3,341,338,1,1,0,0,1,0,1,2,5,0,0,0,1,592,1152,134,2706,2304,402,451,768,134,497.94075952868127,543.0580079512685,0,1152,1152,134,0,0,134,1,1417,1417,1417,0,0,0,0,0,0,0,0,0,0,0,0,0,slowread
1418,2504936.5303244004,4231.311706629055,2115.6558533145276,2115.6558533145276,3,3,2202,1350,1514,60,734,598.3064989340052,642,66,450,271.5290039756342,1514,60,592,485.8120349819808,236013.33333333334,84,96,26,700,416,3,283.6,772,84,269.6728388251216,1418,1035,383,709,326,859,772,87,429.5,342.5,1,1,0,0,1,0,1,2,5,0,0,0,1,592,1152,134,2706,2304,402,451,768,134,497.94075952868127,543.0580079512685,0,1152,1152,134,0,0,134,1,1418,1418,1418,0,0,0,0,0,0,0,0,0,0,0,0,0,slowread
1596,2225563.909774436,3759.3984962406016,1879.6992481203008,1879.6992481203008,3,3,2202,1350,1514,60,734,598.3064989340052,642,66,450,271.5290039756342,1514,60,592,485.8120349819808,236013.33333333334,84,96,26,700,416,3,319.2,735,37,237.5073893587313,1596,1034,562,798,236,928,891,37,464,427,1,1,0,0,1,0,1,2,5,0,0,0,1,592,1152,134,2718,2304,414,453,768,138,496.6739373,543.0580079512685,2.8284271247461903,1152,1152,140,0,0,134,1,1596,1596,1596,0,0,0,0,0,0,0,0,0,0,0,0,0,slowread
2247,1580774.365821095,2670.226969,1335.113484646195,1335.113484646195,3,3,2202,1350,1514,60,734,598.3064989340052,642,66,450,271.5290039756342,1514,60,592,485.8120349819808,236013.33333333334,84,96,26,700,416,3,449.4,795,32,271.06205931483663,2247,1213,1034,1123.5,89.5,1518,1486,32,759,727,1,1,0,0,1,0,1,2,5,0,0,0,1,592,1152,134,2718,2304,414,453,768,138,496.6739373,543.0580079512685,2.8284271247461903,1152,1152,140,0,0,134,1,2247,2247,2247,0,0,0,0,0,0,0,0,0,0,0,0,0,slowread
2397,1481852.315394243,2503.1289111389237,1251.5644555694619,1251.5644555694619,3,3,2202,1350,1514,60,734,598.3064989340052,642,66,450,271.5290039756342,1514,60,592,485.8120349819808,236013.33333333334,84,96,26,700,416,3,479.4,1042,32,343.59371356298124,2397,1362,1035,1198.5,163.5,1722,1690,32,861,829,1,1,0,0,1,0,1,2,5,0,0,0,1,592,1152,134,2718,2304,414,453,768,138,496.6739373,543.0580079512685,2.8284271247461903,1152,1152,140,0,0,134,1,2397,2397,2397,0,0,0,0,0,0,0,0,0,0,0,0,0,slowread
2492,1425361.1556982344,2407.7046548956664,1203.8523274478332,1203.8523274478332,3,3,2202,1350,1514,60,734,598.3064989340052,642,66,450,271.5290039756342,1514,60,592,485.8120349819808,236013.33333333334,84,96,26,700,416,3,498.4,825,41,301.7897281220817,2492,1417,1075,1246,171,1638,1597,41,819,778,1,1,0,0,1,0,1,2,5,0,0,0,1,592,1152,134,2718,2304,414,453,768,138,496.6739373,543.0580079512685,2.8284271247461903,1152,1152,140,0,0,134,1,2492,2492,2492,0,0,0,0,0,0,0,0,0,0,0,0,0,slowread
3008,1180851.0638297873,1994.680851,997.3404255,997.3404255,3,3,2202,1350,1514,60,734,598.3064989340052,642,66,450,271.5290039756342,1514,60,592,485.8120349819808,236013.33333333334,84,96,26,700,416,3,601.6,1085,33,346.95452151542855,3008,1591,1417,1504,87,1879,1846,33,939.5,906.5,1,1,0,0,1,0,1,2,5,0,0,0,1,592,1152,134,2718,2304,414,453,768,138,496.6739373,543.0580079512685,2.8284271247461903,1152,1152,140,0,0,134,1,3008,3008,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,slowread
3008,1180851.0638297873,1994.680851,997.3404255,997.3404255,3,3,2202,1350,1514,60,734,598.3064989340052,642,66,450,271.5290039756342,1514,60,592,485.8120349819808,236013.33333333334,84,96,26,700,416,3,601.6,1137,21,367.47114172408146,3008,1591,1417,1504,87,1858,1837,21,929,908,1,1,0,0,1,0,1,2,5,0,0,0,1,592,1152,134,2718,2304,414,453,768,138,496.6739373,543.0580079512685,2.8284271247461903,1152,1152,140,0,0,134,1,3008,3008,3008,0,0,0,0,0,0,0,0,0,0,0,0,0,slowread
2651,1339871.7465107506,2263.2968691059978,1131.6484345529989,1131.6484345529989,3,3,2202,1350,1514,60,734,598.3064989340052,642,66,450,271.5290039756342,1514,60,592,485.8120349819808,236013.33333333334,84,96,26,700,416,3,530.2,1295,22,473.0384339564809,2651,1998,653,1325.5,672.5,1960,1926,34,980,946,1,1,0,0,1,0,1,2,5,0,0,0,1,592,1152,134,2718,2304,414,453,768,138,496.6739373,543.0580079512685,2.8284271247461903,1152,1152,140,0,0,134,1,2651,2651,2651,0,0,0,0,0,0,0,0,0,0,0,0,0,slowread
2938,1208985.7045609257,2042.205582028591,1021.1027910142955,1021.1027910142955,3,3,2202,1350,1514,60,734,598.3064989340052,642,66,450,271.5290039756342,1514,60,592,485.8120349819808,236013.33333333334,84,96,26,700,416,3,587.6,1834,33,644.8065136147433,2938,2286,652,1469,817,2355,2322,33,1177.5,1144.5,1,1,0,0,1,0,1,2,5,0,0,0,1,592,1152,134,2718,2304,414,453,768,138,496.6739373,543.0580079512685,2.8284271247461903,1152,1152,140,0,0,134,1,2938,2938,2938,0,0,0,0,0,0,0,0,0,0,0,0,0,slowread
