flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_seg_size_avg,bwd_seg_size_avg,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwr_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,win_byts_tot,fwd_win_tot,bwd_win_tot,win_byts_mean,fwd_win_mean,bwd_win_mean,win_byts_std,fwd_win_std,bwd_win_std,win_byts_max,fwd_win_max,bwd_win_max,win_byts_min,fwd_win_min,bwd_win_min,zero_win_cnt,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,label
5542913,1813.1260584461634,3.247389955425964,1.8041055307922025,1.443284424633762,10,8,1821,8229,485,66,182.1,176.14224365551837,3673,66,1028.625,1356.1628716253074,3673,66,558.3333333333334,1005.777532282584,1011588.4444444445,328,264,32,148.1,994.625,3,326053.70588235295,4978820,0,1167293.0938416638,5542813,5001129,0,615868.1111111111,1555618.7773464897,5542880,5021703,12,791840,1732444.5475324332,3,4,0,0,2,2,0,7,17,0,0,0,0.8,558.3333333333334,64240,65535,135202,68736,66466,7511.222222222223,6873.6,8308.25,20287.4503,19122.133616309664,21629.678475129953,65535,64240,65535,131,491,131,0,5542913,5542913,5542913,0,0,0,0,0,10,8,1821,8229,0,0,0,0,benign
5460372,75.45273472210319,1.0988262338170367,0.7325508225446912,0.3662754112723456,4,2,272,140,74,66,68,3.4641016151377544,74,66,70,4,74,66,68.66666666666667,3.7712361663282534,14.222222222222223,136,72,32,34,36,0,1092074.4,5459719,24,2183822.302144531,5460372,5459719,312,1820124,2573582.305299884,5460235,5460235,5460235,5460235,0,0,0,0,0,2,2,0,0,5,0,0,0,0.5,68.66666666666667,64240,65535,131409,65746,65663,21901.5,16436.5,32831.5,30398.27848058724,27599.363593206275,32703.5,65535,64240,65535,128,502,128,0,341,312,326.5,14.5,5459719,5459719,5459719,0,4,2,272,140,0,0,0,0,benign
5534017,1816.0406807568534,3.2526101744898868,1.8070056524943814,1.4456045219955052,10,8,1821,8229,485,66,182.1,176.14224365551837,3673,66,1028.625,1356.1628716253074,3673,66,558.3333333333334,1005.777532282584,1011588.4444444445,328,264,32,148.1,994.625,3,325530.4117647059,5000899,0,1172716.6808452054,5533955,5019203,0,614883.8888888889,1562097.9619043989,5533988,5047788,17,790569.7142857143,1743456.4461113866,3,4,0,0,2,2,0,7,17,0,0,0,0.8,558.3333333333334,64240,65535,135202,68736,66466,7511.222222222223,6873.6,8308.25,20287.4503,19122.133616309664,21629.678475129953,65535,64240,65535,131,491,131,0,514752,18366,266559,248193,5000899,5000899,5000899,0,10,8,1821,8229,0,0,0,0,benign
5476602,75.22912930317011,1.0955698442209238,0.7303798961472826,0.3651899480736413,4,2,272,140,74,66,68,3.4641016151377544,74,66,70,4,74,66,68.66666666666667,3.7712361663282534,14.222222222222223,136,72,32,34,36,0,1095320.4,5475739,20,2190209.3037715456,5476602,5475739,425,1825534,2581084.708226498,5476298,5476298,5476298,5476298,0,0,0,0,0,2,2,0,0,5,0,0,0,0.5,68.66666666666667,64240,65535,131409,65746,65663,21901.5,16436.5,32831.5,30398.27848058724,27599.363593206275,32703.5,65535,64240,65535,128,502,128,0,438,425,431.5,6.5,5475739,5475739,5475739,0,4,2,272,140,0,0,0,0,benign
7672680,1873.921498094538,2.736983687577222,1.5639906786155555,1.1729930089616667,12,9,2490,11888,603,66,207.5,202.72210042321484,3673,66,1320.888888888889,1522.553808167525,3673,66,684.6666666666666,1149.1601626253318,1320569.0793650793,392,296,32,173.5,1286.888888888889,4,383634,5045091,0,1158444.648242073,7672620,5125825,0,697510.9090909091,1514963.8616779821,7672652,5045477,27,959081.5,1686670.0996219593,4,5,0,0,2,2,0,9,20,0,0,0,0.75,684.6666666666666,64240,65535,136345,69738,66607,6492.619047619048,5811.5,7400.777777777777,18947.633973354263,17616.855860699623,20553.55152753562,65535,64240,65535,131,491,131,0,2117315,510274,1313794.5,803520.5,5045091,5045091,5045091,0,6,4.5,1245,5944,0,0,0,0,benign
7576052,54.381886502362974,0.7919692209081987,0.5279794806054657,0.26398974030273287,4,2,272,140,74,66,68,3.4641016151377544,74,66,70,4,74,66,68.66666666666667,3.7712361663282534,14.222222222222223,136,72,32,34,36,0,1515210.4,7575212,31,3030000.802101319,7576052,7575212,414,2525350.6666666665,3570791.192855101,7575779,7575779,7575779,7575779,0,0,0,0,0,2,2,0,0,5,0,0,0,0.5,68.66666666666667,64240,65535,131409,65746,65663,21901.5,16436.5,32831.5,30398.27848058724,27599.363593206275,32703.5,65535,64240,65535,128,502,128,0,426,414,420,6,7575212,7575212,7575212,0,4,2,272,140,0,0,0,0,benign
5477804,1834.6768157458719,3.2859883267090244,1.8255490703939024,1.4604392563151218,10,8,1821,8229,485,66,182.1,176.14224365551837,3673,66,1028.625,1356.1628716253074,3673,66,558.3333333333334,1005.777532282584,1011588.4444444445,328,264,32,148.1,994.625,3,322223.76470588235,4959908,0,1162990.7602699846,5477778,4961440,0,608642,1543430.5201851851,5477766,5008099,20,782538,1730003.271166602,3,4,0,0,2,2,0,7,17,0,0,0,0.8,558.3333333333334,64240,65535,135202,68736,66466,7511.222222222223,6873.6,8308.25,20287.4503,19122.133616309664,21629.678475129953,65535,64240,65535,131,491,131,0,5477804,5477804,5477804,0,0,0,0,0,10,8,1821,8229,0,0,0,0,benign
19063520,1170.6652286671087,1.3114052389065607,0.7868431433439365,0.5245620955626243,15,10,3683,18634,603,66,245.53333333333333,252.77469985916096,3659,66,1863.4,1679.4705237068022,3659,66,892.68,1339.69539,1794783.7375999999,488,328,32,211.53333333333333,1829.4,5,794313.3333333334,5027720,1,1553934.1359577384,19063460,5072160,1,1361675.7142857143,1843600.791109167,19063482,5028026,16,2118164.6666666665,1910281.6102730334,5,6,0,0,2,2,0,11,24,0,0,0,0.6666666666666666,892.68,64240,65535,137943,71193,66750,5517.72,4746.2,6675,17508.969928628012,15900.38779065886,19620.000265035676,65535,64240,65535,131,489,131,0,7417512,409462,3010964,3132819.230577255,5027720,5002908,5015314,12406,2.5,1.6666666666666667,613.8333333333334,3105.6666666666665,0,0,0,0,benign
13649766,30.183667617452198,0.4395679750114398,0.2930453166742932,0.1465226583371466,4,2,272,140,74,66,68,3.4641016151377544,74,66,70,4,74,66,68.66666666666667,3.7712361663282534,14.222222222222223,136,72,32,34,36,0,2729953.2,13649136,64,5459591.400292861,13649766,13649136,298,4549922,6434115.922882542,13649511,13649511,13649511,13649511,0,0,0,0,0,2,2,0,0,5,0,0,0,0.5,68.66666666666667,64240,65535,131409,65746,65663,21901.5,16436.5,32831.5,30398.27848058724,27599.363593206275,32703.5,65535,64240,65535,128,502,128,0,332,298,315,17,13649136,13649136,13649136,0,4,2,272,140,0,0,0,0,benign
9583234,2403.572739640919,2.8174205075238694,1.669582522977108,1.1478379845467617,16,11,3828,19206,603,66,239.25,227.74862787731564,3673,66,1746,1646.1841275562651,3673,66,853.1111111111111,1297.262340564511,1682889.5802469132,520,360,32,205.25,1712,6,368585.92307692306,5014289,0,1039028.7863269579,9583200,5060485,0,638880,1315094.9004055436,9583198,5014717,22,958319.8,1499480.0080940593,6,7,0,0,2,2,0,13,26,0,0,0,0.6875,853.1111111111111,64240,65535,138637,71742,66895,5134.7037037037035,4483.875,6081.363636363636,16902.433699004578,15428.965365000175,18800.891019855837,65535,64240,65535,131,491,131,0,3965302,603643,2284472.5,1680829.5,5014289,5014289,5014289,0,5.333333333333333,3.6666666666666665,1276,6402,0,0,0,0,benign
