flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_seg_size_avg,bwd_seg_size_avg,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwr_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,win_byts_tot,fwd_win_tot,bwd_win_tot,win_byts_mean,fwd_win_mean,bwd_win_mean,win_byts_std,fwd_win_std,bwd_win_std,win_byts_max,fwd_win_max,bwd_win_max,win_byts_min,fwd_win_min,bwd_win_min,zero_win_cnt,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,label
21056,605433.1306990882,569.9088145896657,332.44680851063833,237.46200607902736,7,5,647,12101,243,66,92.42857142857143,61.53247027350018,7306,66,2420.2,3005.458527,7306,66,1062.3333333333333,2254.5218389321985,5082868.722222223,232,168,32,58.42857142857143,2386.2,1,1914.1818181818182,10414,0,3557.9729371494104,21056,10414,0,3509.3333333333335,4225.949111015049,12685,10906,9,3171.25,4491.293320136195,1,2,0,0,2,2,0,3,11,0,0,0,0.7142857142857143,1062.3333333333333,64240,65535,133226,67167,66059,11102.166666666666,9595.285714285714,13211.8,24055.518610890285,22308.619536687005,26161.599999999995,65535,64240,65535,131,447,131,0,21056,21056,21056,0,0,0,0,0,0,0,0,0,0,0,0,0,slowloris
20997797,79.86552113062147,0.6667366105120457,0.33336830525602285,0.33336830525602285,7,7,725,952,241,66,103.57142857142857,58.85783633433346,548,66,136,168.22094315003025,548,66,119.78571428571429,127.05970394797455,16144.16836734694,232,232,32,69.57142857142857,102,3,1615215.1538461538,9996901,22,3578634.4634206253,20997775,9996993,437,3499629.1666666665,4599282.752608803,20997768,9996976,76,3499628,4599294.328913331,3,1,0,0,2,2,0,4,13,0,0,0,1,119.78571428571429,64240,65535,133571,67250,66321,9540.785714285714,9607.142857142857,9474.428571,22597.178269416647,22303.77053599792,22886.632448141565,65535,64240,65535,131,501,131,0,1015498,92,342647,475803.8265,9996901,9972955,9984928,11973,2.3333333333333335,2.3333333333333335,241.66666666666666,317.3333333333333,0,0,0,0,slowloris
21050002,77.76721351380394,0.6650830722011333,0.33254153610056664,0.33254153610056664,7,7,685,952,241,66,97.85714285714286,59.17631903636688,548,66,136,168.22094315003025,548,66,116.92857142857143,127.52952839340736,16263.780612244893,232,232,32,63.857142857142854,102,3,1619230.923076923,10019077,24,3586742.547,21049949,10019138,267,3508324.8333333335,4609388.704148068,21049943,10019133,24,3508323.8333333335,4609378.397238809,3,1,0,0,2,2,0,4,13,0,0,0,1,116.92857142857143,64240,65535,133571,67250,66321,9540.785714285714,9607.142857142857,9474.428571,22597.178269416647,22303.77053599792,22886.632448141565,65535,64240,65535,131,501,131,0,1032540,56,344662.3333333333,486403.2680676487,10019077,9996938,10008007.5,11069.5,2.3333333333333335,2.3333333333333335,228.33333333333334,317.3333333333333,0,0,0,0,slowloris
21038512,78.09487667,0.6654463015255071,0.33272315076275355,0.33272315076275355,7,7,691,952,241,66,98.71428571428571,58.92541117067111,548,66,136,168.22094315003025,548,66,117.35714285714286,127.40801003236871,16232.801020408166,232,232,32,64.71428571428571,102,3,1618347.076923077,9996913,26,3579660.9930641684,21038435,9996993,213,3506405.8333333335,4598234.572781871,21038486,9996977,32,3506414.3333333335,4598233.523105681,3,1,0,0,2,2,0,4,13,0,0,0,1,117.35714285714286,64240,65535,133571,67250,66321,9540.785714285714,9607.142857142857,9474.428571,22597.178269416647,22303.77053599792,22886.632448141565,65535,64240,65535,131,501,131,0,1032564,80,352449.3333333333,481018.74891063815,9996913,9984251,9990582,6331,2.3333333333333335,2.3333333333333335,230.33333333333334,317.3333333333333,0,0,0,0,slowloris
21003495,77.60613174,0.6665557327482878,0.3332778663741439,0.3332778663741439,7,7,678,952,241,66,96.85714285714286,59.25834135721454,548,66,136,168.22094315003025,548,66,116.42857142857143,127.62428916030628,16287.95918367347,232,232,32,62.857142857142854,102,3,1615653.4615384615,9996881,23,3576061.8634359958,21003406,9996993,400,3500567.6666666665,4594571.578148235,21003466,9996998,29,3500577.6666666665,4594589.857,3,1,0,0,2,2,0,4,13,0,0,0,1,116.42857142857143,64240,65535,133571,67250,66321,9540.785714285714,9607.142857142857,9474.428571,22597.178269416647,22303.77053599792,22886.632448141565,65535,64240,65535,131,501,131,0,1032576,112,348258.3333333333,483910.3579798869,9996881,9961839,9979360,17521,2.3333333333333335,2.3333333333333335,226,317.3333333333333,0,0,0,0,slowloris
20992390,79.79081943504289,0.6669083415466271,0.3334541707733136,0.3334541707733136,7,7,723,952,241,66,103.28571428571429,58.59233076512485,548,66,136,168.22094315003025,548,66,119.64285714285714,127.0166508448272,16133.229591836742,232,232,32,69.28571428571429,102,3,1614799.2307692308,9996869,30,3573885.4462568876,20992287,9996993,396,3498714.5,4591668.922769321,20992359,9997019,37,3498726.5,4591695.414388957,3,1,0,0,2,2,0,4,13,0,0,0,1,119.64285714285714,64240,65535,133571,67250,66321,9540.785714285714,9607.142857142857,9474.428571,22597.178269416647,22303.77053599792,22886.632448141565,65535,64240,65535,131,501,131,0,1032591,124,348550.3333333333,483718.0735899327,9996869,9949870,9973369.5,23499.5,2.3333333333333335,2.3333333333333335,241,317.3333333333333,0,0,0,0,slowloris
21200771,78.39337541073388,0.6603533428100328,0.3301766714050164,0.3301766714050164,7,7,710,952,241,66,101.42857142857143,58.709593138861145,548,66,136,168.22094315003025,548,66,118.71428571428571,127.1666109431855,16171.346938775507,232,232,32,67.42857142857143,102,3,1630828.5384615385,9996852,31,3569339.376343485,21200714,9996993,449,3533452.3333333335,4569654.529689805,21200740,9997020,137,3533456.6666666665,4569673.613267206,3,1,0,0,2,2,0,4,13,0,0,0,1,118.71428571428571,64240,65535,133571,67250,66321,9540.785714285714,9607.142857142857,9474.428571,22597.178269416647,22303.77053599792,22886.632448141565,65535,64240,65535,131,501,131,0,1252923,141,421983,587586.3426391053,9996852,9937970,9967411,29441,2.3333333333333335,2.3333333333333335,236.66666666666666,317.3333333333333,0,0,0,0,slowloris
22193118,75.24855227643093,0.6308261867485228,0.3154130933742614,0.3154130933742614,7,7,718,952,241,66,102.57142857142857,58.68038646006042,548,66,136,168.22094315003025,548,66,119.28571428571429,127.08345321729598,16150.204081632657,232,232,32,68.57142857142857,102,3,1707162.923076923,9996839,22,3568842.6541031143,22193075,9996993,281,3698845.8333333335,4497808.022326557,22193088,9997018,88,3698848,4497802.498303366,3,1,0,0,2,2,0,4,13,0,0,0,1,119.28571428571429,64240,65535,133571,67250,66321,9540.785714285714,9607.142857142857,9474.428571,22597.178269416647,22303.77053599792,22886.632448141565,65535,64240,65535,131,501,131,0,2257165,154,756899.6666666666,1060861.5318285208,9996839,9925580,9961209.5,35629.5,2.3333333333333335,2.3333333333333335,239.33333333333334,317.3333333333333,0,0,0,0,slowloris
23170898,71.68474868777204,0.6042061900233646,0.3021030950116823,0.3021030950116823,7,7,709,952,241,66,101.28571428571429,59.05618217478357,548,66,136,168.22094315003025,548,66,118.64285714285714,127.25655029049284,16194.229591836733,232,232,32,67.28571428571429,102,3,1782376.7692307692,9996826,33,3587792.2384848567,23170851,9996993,462,3861808.5,4456581.733420535,23170865,9997022,72,3861810.8333333335,4456536.931894293,3,1,0,0,2,2,0,4,13,0,0,0,1,118.64285714285714,64240,65535,133571,67250,66321,9540.785714285714,9607.142857142857,9474.428571,22597.178269416647,22303.77053599792,22886.632448141565,65535,64240,65535,131,501,131,0,3247358,167,1086812.3333333333,1527745.3522692265,9996826,9913635,9955230.5,41595.5,2.3333333333333335,2.3333333333333335,236.33333333333334,317.3333333333333,0,0,0,0,slowloris
24182411,69.22386688407538,0.5789331758524823,0.28946658792624114,0.28946658792624114,7,7,722,952,241,66,103.14285714285714,58.55504997,548,66,136,168.22094315003025,548,66,119.57142857142857,127.01727345169255,16133.38775510204,232,232,32,69.14285714285714,102,3,1860185.4615384615,9997009,14,3627641.143898133,24182376,9997023,227,4030396,4446008.941978487,24182372,9997025,65,4030395.3333333335,4445915.980675773,3,1,0,0,2,2,0,4,13,0,0,0,1,119.57142857142857,64240,65535,133571,67250,66321,9540.785714285714,9607.142857142857,9474.428571,22597.178269416647,22303.77053599792,22886.632448141565,65535,64240,65535,131,501,131,0,4270206,14,1428101.6666666667,2009679.4569324285,9997009,9901097,9949053,47956,2.3333333333333335,2.3333333333333335,240.66666666666666,317.3333333333333,0,0,0,0,slowloris
