flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_seg_size_avg,bwd_seg_size_avg,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwr_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,win_byts_tot,fwd_win_tot,bwd_win_tot,win_byts_mean,fwd_win_mean,bwd_win_mean,win_byts_std,fwd_win_std,bwd_win_std,win_byts_max,fwd_win_max,bwd_win_max,win_byts_min,fwd_win_min,bwd_win_min,zero_win_cnt,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,label
22242,590954.0508947037,809.2797410304828,449.5998561,359.6798849024368,10,8,845,12299,243,66,84.5,52.88714399549289,2962,66,1537.375,1425.649583304046,2962,66,730.2222222222222,1194.183149714368,1426073.3950617285,328,264,32,50.5,1503.375,1,1308.3529411764705,10697,0,3234.961695221471,22242,10697,0,2471.3333333333335,4115.985827639999,21724,11103,16,3103.4285714285716,4707.186325400857,1,5,0,0,2,2,0,6,17,0,0,0,0.8,730.2222222222222,64240,65535,135042,68590,66452,7502.333333333333,6859,8306.5,20290.542813504686,19127.010310030157,21630.33984360856,65535,64240,65535,131,450,131,0,22242,22242,22242,0,0,0,0,0,0,0,0,0,0,0,11763,5,slowloris
20383635,65.39559798828815,0.49058963232024116,0.24529481616012058,0.24529481616012058,5,5,513,820,241,66,102.6,69.26932943229637,548,66,164,192.0249983726077,548,66,133.3,147.57509952563137,21778.410000000003,168,168,32,68.6,130,1,2264848.3333333335,20370957,26,6401476.941995114,20383603,20371296,424,5095900.75,8819254.488282934,20383534,20370957,26,5095883.5,8819068.824341958,1,1,0,0,2,2,0,2,9,0,0,0,1,133.3,64240,65535,132305,66246,66059,13230.5,13249.2,13211.8,25830.65461133341,25495.400003922277,26161.599999999995,65535,64240,65535,131,501,131,0,11195,1483,6339,4856,20370957,20370957,20370957,0,5,5,513,820,0,0,0,0,slowloris
20372669,65.43079848791535,0.49085370208488643,0.24542685104244322,0.24542685104244322,5,5,513,820,241,66,102.6,69.26932943229637,548,66,164,192.0249983726077,548,66,133.3,147.57509952563137,21778.410000000003,168,168,32,68.6,130,1,2263629.888888889,20360397,34,6398174.140864294,20372608,20360804,325,5093152,8814783.857,20372635,20360397,143,5093158.75,8814545.054,1,1,0,0,2,2,0,2,9,0,0,0,1,133.3,64240,65535,132305,66246,66059,13230.5,13249.2,13211.8,25830.65461133341,25495.400003922277,26161.599999999995,65535,64240,65535,131,501,131,0,10724,1548,6136,4588,20360397,20360397,20360397,0,5,5,513,820,0,0,0,0,slowloris
20385424,65.38985895019893,0.49054657877118474,0.24527328938559237,0.24527328938559237,5,5,513,820,241,66,102.6,69.26932943229637,548,66,164,192.0249983726077,548,66,133.3,147.57509952563137,21778.410000000003,168,168,32,68.6,130,1,2265047.111111111,20369358,18,6400842.082533455,20385406,20369847,429,5096351.5,8818158.637,20385385,20369358,81,5096346.25,8817879.502735263,1,1,0,0,2,2,0,2,9,0,0,0,1,133.3,64240,65535,132305,66246,66059,13230.5,13249.2,13211.8,25830.65461133341,25495.400003922277,26161.599999999995,65535,64240,65535,131,501,131,0,15210,856,8033,7177,20369358,20369358,20369358,0,5,5,513,820,0,0,0,0,slowloris
20370311,65.43837254129306,0.49091052169012045,0.24545526084506022,0.24545526084506022,5,5,513,820,241,66,102.6,69.26932943229637,548,66,164,192.0249983726077,548,66,133.3,147.57509952563137,21778.410000000003,168,168,32,68.6,130,1,2263367.888888889,20359166,27,6397831.533396478,20370277,20359425,311,5092569.25,8814324.174316326,20370272,20359166,27,5092568,8814175.426,1,1,0,0,2,2,0,2,9,0,0,0,1,133.3,64240,65535,132305,66246,66059,13230.5,13249.2,13211.8,25830.65461133341,25495.400003922277,26161.599999999995,65535,64240,65535,131,501,131,0,10452,693,5572.5,4879.5,20359166,20359166,20359166,0,5,5,513,820,0,0,0,0,slowloris
20388927,65.37862438763943,0.4904622984819162,0.2452311492409581,0.2452311492409581,5,5,513,820,241,66,102.6,69.26932943229637,548,66,164,192.0249983726077,548,66,133.3,147.57509952563137,21778.410000000003,168,168,32,68.6,130,1,2265436.3333333335,20370224,21,6401011.4082911415,20388906,20370724,202,5097226.5,8818160.775194408,20388883,20370224,89,5097220.75,8817875.436,1,1,0,0,2,2,0,2,9,0,0,0,1,133.3,64240,65535,132305,66246,66059,13230.5,13249.2,13211.8,25830.65461133341,25495.400003922277,26161.599999999995,65535,64240,65535,131,501,131,0,17934,769,9351.5,8582.5,20370224,20370224,20370224,0,5,5,513,820,0,0,0,0,slowloris
20382669,65.39869729523646,0.4906128829350072,0.2453064414675036,0.2453064414675036,5,5,513,820,241,66,102.6,69.26932943229637,548,66,164,192.0249983726077,548,66,133.3,147.57509952563137,21778.410000000003,168,168,32,68.6,130,1,2264741,20371124,12,6401573.966137911,20382657,20371393,236,5095664.25,8819447.155,20382628,20371124,69,5095657,8819296.076937858,1,1,0,0,2,2,0,2,9,0,0,0,1,133.3,64240,65535,132305,66246,66059,13230.5,13249.2,13211.8,25830.65461133341,25495.400003922277,26161.599999999995,65535,64240,65535,131,501,131,0,11041,504,5772.5,5268.5,20371124,20371124,20371124,0,5,5,513,820,0,0,0,0,slowloris
20390116,65.37481199224173,0.4904336983664046,0.2452168491832023,0.2452168491832023,5,5,513,820,241,66,102.6,69.26932943229637,548,66,164,192.0249983726077,548,66,133.3,147.57509952563137,21778.410000000003,168,168,32,68.6,130,1,2265568.4444444445,20368292,22,6400281.360909901,20390094,20369181,302,5097523.5,8817097.715852946,20390084,20368292,56,5097521,8816585.958373202,1,1,0,0,2,2,0,2,9,0,0,0,1,133.3,64240,65535,132305,66246,66059,13230.5,13249.2,13211.8,25830.65461133341,25495.400003922277,26161.599999999995,65535,64240,65535,131,501,131,0,17145,4679,10912,6233,20368292,20368292,20368292,0,5,5,513,820,0,0,0,0,slowloris
20393073,65.36533263034953,0.49036258537396493,0.24518129268698247,0.24518129268698247,5,5,513,820,241,66,102.6,69.26932943229637,548,66,164,192.0249983726077,548,66,133.3,147.57509952563137,21778.410000000003,168,168,32,68.6,130,1,2265897,20375379,20,6402670.675693247,20393053,20376019,437,5098263.25,8820618.699819826,20393027,20375379,139,5098256.75,8820253.052231336,1,1,0,0,2,2,0,2,9,0,0,0,1,133.3,64240,65535,132305,66246,66059,13230.5,13249.2,13211.8,25830.65461133341,25495.400003922277,26161.599999999995,65535,64240,65535,131,501,131,0,16562,1132,8847,7715,20375379,20375379,20375379,0,5,5,513,820,0,0,0,0,slowloris
20380882,65.40443146670492,0.49065589997528075,0.24532794998764038,0.24532794998764038,5,5,513,820,241,66,102.6,69.26932943229637,548,66,164,192.0249983726077,548,66,133.3,147.57509952563137,21778.410000000003,168,168,32,68.6,130,1,2264542.4444444445,20369395,16,6401032.780664888,20380866,20369544,468,5095216.5,8818637.985635692,20380843,20369395,59,5095210.75,8818555.440544171,1,1,0,0,2,2,0,2,9,0,0,0,1,133.3,64240,65535,132305,66246,66059,13230.5,13249.2,13211.8,25830.65461133341,25495.400003922277,26161.599999999995,65535,64240,65535,131,501,131,0,10884,603,5743.5,5140.5,20369395,20369395,20369395,0,5,5,513,820,0,0,0,0,slowloris
