flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_seg_size_avg,bwd_seg_size_avg,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwr_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,win_byts_tot,fwd_win_tot,bwd_win_tot,win_byts_mean,fwd_win_mean,bwd_win_mean,win_byts_std,fwd_win_std,bwd_win_std,win_byts_max,fwd_win_max,bwd_win_max,win_byts_min,fwd_win_min,bwd_win_min,zero_win_cnt,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,label
22693,585731.2827744238,793.1961397787863,440.6645220993258,352.5316176794606,10,8,993,12299,391,66,99.3,97.26258273354661,2962,66,1537.375,1425.649583304046,2962,66,738.4444444444445,1191.3062495626025,1419210.580246914,328,264,32,65.3,1503.375,1,1334.8823529411766,10826,0,3333.4919843444327,22693,10826,0,2521.4444444444443,4247.0528895827965,22325,11188,12,3189.285714285714,4867.950513725631,1,5,0,0,2,2,0,6,17,0,0,0,0.8,738.4444444444445,64240,65535,135042,68590,66452,7502.333333333333,6859,8306.5,20290.542813504686,19127.010310030157,21630.33984360856,65535,64240,65535,131,450,131,0,22693,22693,22693,0,0,0,0,0,0,0,0,0,0,0,11763,5,slowloris
21053108,85.73555980428162,0.664984951,0.332492476,0.332492476,7,7,853,952,389,66,121.85714285714286,109.77435111748693,548,66,136,168.22094315003025,548,66,128.92857142857142,142.21234841186026,20224.35204081633,232,232,32,87.85714285714286,102,3,1619469.8461538462,10005037,20,3585194.2865887675,21053042,10005123,377,3508840.3333333335,4606588.003197727,21053031,10005072,20,3508838.5,4606549.209752413,3,1,0,0,2,2,0,4,13,0,0,0,1,128.92857142857142,64240,65535,133571,67250,66321,9540.785714285714,9607.142857142857,9474.428571,22597.178269416647,22303.77053599792,22886.632448141565,65535,64240,65535,131,501,131,0,1032339,35,347887.6666666667,484001.9861566226,10005037,10004408,10004722.5,314.5,2.3333333333333335,2.3333333333333335,284.3333333333333,317.3333333333333,0,0,0,0,slowloris
21042243,86.35011010945934,0.6653283112451462,0.3326641556225731,0.3326641556225731,7,7,865,952,389,66,123.57142857142857,109.56127723510599,548,66,136,168.22094315003025,548,66,129.78571428571428,142.0901014806292,20189.596938775503,232,232,32,89.57142857142857,102,3,1618634.076923077,10004382,32,3583220.064636887,21042109,10004443,270,3507018.1666666665,4603997.076115652,21042211,10004445,106,3507035.1666666665,4603974.455595347,3,1,0,0,2,2,0,4,13,0,0,0,1,129.78571428571428,64240,65535,133571,67250,66321,9540.785714285714,9607.142857142857,9474.428571,22597.178269416647,22303.77053599792,22886.632448141565,65535,64240,65535,131,501,131,0,1032408,61,347928,484022.2556377616,10004382,9994077,9999229.5,5152.5,2.3333333333333335,2.3333333333333335,288.3333333333333,317.3333333333333,0,0,0,0,slowloris
21031426,85.87149535,0.6656705066028333,0.33283525330141667,0.33283525330141667,7,7,854,952,389,66,122,109.78030008027072,548,66,136,168.22094315003025,548,66,129,142.21111067704942,20224,232,232,32,88,102,3,1617802,10004325,28,3581244.2927781614,21031262,10004443,417,3505210.3333333335,4601433.810825116,21031373,10004401,105,3505228.8333333335,4601410.610491215,3,1,0,0,2,2,0,4,13,0,0,0,1,129,64240,65535,133571,67250,66321,9540.785714285714,9607.142857142857,9474.428571,22597.178269416647,22303.77053599792,22886.632448141565,65535,64240,65535,131,501,131,0,1032438,118,347965,484017.1784189758,10004325,9983206,9993765.5,10559.5,2.3333333333333335,2.3333333333333335,284.6666666666667,317.3333333333333,0,0,0,0,slowloris
21020505,85.77339127,0.6660163492741968,0.3330081746370984,0.3330081746370984,7,7,851,952,389,66,121.57142857142857,109.90626804282839,548,66,136,168.22094315003025,548,66,128.78571428571428,142.27045600918422,20240.88265306122,232,232,32,87.57142857142857,102,3,1616961.923076923,10004305,14,3579225.2949799807,21020302,10004443,350,3503383.6666666665,4598775.612229581,21020472,10004391,14,3503412,4598760.633877893,3,1,0,0,2,2,0,4,13,0,0,0,1,128.78571428571428,64240,65535,133571,67250,66321,9540.785714285714,9607.142857142857,9474.428571,22597.178269416647,22303.77053599792,22886.632448141565,65535,64240,65535,131,501,131,0,1032477,138,348064,483975.6044864245,10004305,9972008,9988156.5,16148.5,2.3333333333333335,2.3333333333333335,283.6666666666667,317.3333333333333,0,0,0,0,slowloris
21009513,84.77112249103537,0.6663648034107217,0.33318240170536084,0.33318240170536084,7,7,829,952,389,66,118.42857142857143,110.79434893126111,548,66,136,168.22094315003025,548,66,127.21428571428571,142.70257709727628,20364.025510204076,232,232,32,84.42857142857143,102,3,1616116.3846153845,10004243,3,3566232.8589191562,21009226,10004442,1495,3501537.6666666665,4577640.335117344,21009479,10004341,3,3501579.8333333335,4577622.949241393,3,1,0,0,2,2,0,4,13,0,0,0,1,127.21428571428571,64240,65535,133571,67250,66321,9540.785714285714,9607.142857142857,9474.428571,22597.178269416647,22303.77053599792,22886.632448141565,65535,64240,65535,131,501,131,0,1032561,199,365309.3333333333,472517.9811339341,10004243,9909342,9956792.5,47450.5,2.3333333333333335,2.3333333333333335,276.3333333333333,317.3333333333333,0,0,0,0,slowloris
20947367,86.88442800472251,0.6683417538824808,0.3341708769412404,0.3341708769412404,7,7,868,952,389,66,124,109.41532929948292,548,66,136,168.22094315003025,548,66,130,142.02464574854605,20171,232,232,32,90,102,3,1611335.923076923,10004188,22,3565933.18,20947306,10004442,353,3491217.6666666665,4581386.640054503,20947332,10004297,22,3491222,4581395.862557102,3,1,0,0,2,2,0,4,13,0,0,0,1,130,64240,65535,133571,67250,66321,9540.785714285714,9607.142857142857,9474.428571,22597.178269416647,22303.77053599792,22886.632448141565,65535,64240,65535,131,501,131,0,1032829,254,348372,484008.07489613915,10004188,9898063,9951125.5,53062.5,2.3333333333333335,2.3333333333333335,289.3333333333333,317.3333333333333,0,0,0,0,slowloris
20935668,85.88214142486402,0.6687152280022782,0.3343576140011391,0.3343576140011391,7,7,846,952,389,66,120.85714285714286,110.06028032911075,548,66,136,168.22094315003025,548,66,128.42857142857142,142.34852314237872,20263.102040816328,232,232,32,86.85714285714286,102,3,1610436,10004166,46,3563893.917,20935561,10004442,253,3489260.1666666665,4578769.320820804,20935622,10004287,154,3489270.3333333335,4578770.369106633,3,1,0,0,2,2,0,4,13,0,0,0,1,128.42857142857142,64240,65535,133571,67250,66321,9540.785714285714,9607.142857142857,9474.428571,22597.178269416647,22303.77053599792,22886.632448141565,65535,64240,65535,131,501,131,0,1032875,276,348292.6666666667,484095.38294591854,10004166,9886624,9945395,58771,2.3333333333333335,2.3333333333333335,282,317.3333333333333,0,0,0,0,slowloris
20924714,86.35721377,0.6690652976188826,0.3345326488094413,0.3345326488094413,7,7,855,952,389,66,122.14285714285714,109.8133853035992,548,66,136,168.22094315003025,548,66,129.07142857142858,142.22038445701813,20226.637755102045,232,232,32,88.14285714285714,102,3,1609593.3846153845,10004149,35,3561620.191082608,20924570,10004442,431,3487428.3333333335,4575697.234877859,20924679,10004284,104,3487446.5,4575695.134805084,3,1,0,0,2,2,0,4,13,0,0,0,1,129.07142857142858,64240,65535,133571,67250,66321,9540.785714285714,9607.142857142857,9474.428571,22597.178269416647,22303.77053599792,22886.632448141565,65535,64240,65535,131,501,131,0,1032913,293,348768,483791.81319723325,10004149,9874261,9939205,64944,2.3333333333333335,2.3333333333333335,285,317.3333333333333,0,0,0,0,slowloris
20912388,84.78228311372187,0.6694596523362133,0.33472982616810665,0.33472982616810665,7,7,821,952,389,66,117.28571428571429,111.11347389778007,548,66,136,168.22094315003025,548,66,126.64285714285714,142.86287488500352,20409.80102040817,232,232,32,83.28571428571429,102,3,1608645.2307692308,10004263,8,3558760.069057116,20912202,10004279,508,3485367,4571620.096549872,20912353,10004271,96,3485392.1666666665,4571568.693093194,3,1,0,0,2,2,0,4,13,0,0,0,1,126.64285714285714,64240,65535,133571,67250,66321,9540.785714285714,9607.142857142857,9474.428571,22597.178269416647,22303.77053599792,22886.632448141565,65535,64240,65535,131,501,131,0,1032805,16,349815.6666666667,482993.9924473411,10004263,9858678,9931470.5,72792.5,2.3333333333333335,2.3333333333333335,273.6666666666667,317.3333333333333,0,0,0,0,slowloris
20896835,85.56319653,0.669957915,0.334978957,0.334978957,7,7,836,952,389,66,119.42857142857143,110.52841540637817,548,66,136,168.22094315003025,548,66,127.71428571428571,142.56949612203096,20326.061224489797,232,232,32,85.42857142857143,102,3,1607448.8461538462,10004246,26,3556635.083190849,20896610,10004279,394,3482768.3333333335,4569103.583341582,20896786,10004272,67,3482797.6666666665,4569063.046,3,1,0,0,2,2,0,4,13,0,0,0,1,127.71428571428571,64240,65535,133571,67250,66321,9540.785714285714,9607.142857142857,9474.428571,22597.178269416647,22303.77053599792,22886.632448141565,65535,64240,65535,131,501,131,0,1032844,33,348791.3333333333,483729.5097499107,10004246,9846215,9925230.5,79015.5,2.3333333333333335,2.3333333333333335,278.6666666666667,317.3333333333333,0,0,0,0,slowloris
20883798,86.28698668700014,0.670376145,0.3351880725910105,0.3351880725910105,7,7,850,952,389,66,121.42857142857143,109.9036683943289,548,66,136,168.22094315003025,548,66,128.71428571428572,142.27309180959423,20241.63265306123,232,232,32,87.42857142857143,102,3,1606446,10004215,30,3553184.416169508,20883533,10004279,232,3480588.8333333335,4564189.903842646,20883756,10004253,107,3480626,4564149.487285373,3,1,0,0,2,2,0,4,13,0,0,0,1,128.71428571428572,64240,65535,133571,67250,66321,9540.785714285714,9607.142857142857,9474.428571,22597.178269416647,22303.77053599792,22886.632448141565,65535,64240,65535,131,501,131,0,1032884,64,350574,482526.4885,10004215,9827861,9916038,88177,2.3333333333333335,2.3333333333333335,283.3333333333333,317.3333333333333,0,0,0,0,slowloris
20865834,86.12164747404776,0.6709532913949187,0.33547664569745933,0.33547664569745933,7,7,845,952,389,66,120.71428571428571,110.21500323810506,548,66,136,168.22094315003025,548,66,128.35714285714286,142.41218203453215,20281.229591836724,232,232,32,86.71428571428571,102,3,1605064.1538461538,10004154,1,3551110.0040598325,20865526,10004279,421,3477587.6666666665,4561953.940733498,20865789,10004207,1,3477631.5,4561907.815446031,3,1,0,0,2,2,0,4,13,0,0,0,1,128.35714285714286,64240,65535,133571,67250,66321,9540.785714285714,9607.142857142857,9474.428571,22597.178269416647,22303.77053599792,22886.632448141565,65535,64240,65535,131,501,131,0,1032927,125,348799.6666666667,483781.19122962555,10004154,9815281,9909717.5,94436.5,2.3333333333333335,2.3333333333333335,281.6666666666667,317.3333333333333,0,0,0,0,slowloris
20853606,86.50782027818114,0.6713467205623814,0.3356733602811907,0.3356733602811907,7,7,852,952,389,66,121.71428571428571,109.8111551524633,548,66,136,168.22094315003025,548,66,128.85714285714286,142.2301239655837,20229.40816,232,232,32,87.71428571428571,102,3,1604123.5384615385,10004134,21,3549104.2220011954,20853262,10004280,578,3475543.6666666665,4559415.657667755,20853564,10004196,21,3475594,4559371.819,3,1,0,0,2,2,0,4,13,0,0,0,1,128.85714285714286,64240,65535,133571,67250,66321,9540.785714285714,9607.142857142857,9474.428571,22597.178269416647,22303.77053599792,22886.632448141565,65535,64240,65535,131,501,131,0,1032962,146,348551.3333333333,483977.8992786987,10004134,9803818,9903976,100158,2.3333333333333335,2.3333333333333335,284,317.3333333333333,0,0,0,0,slowloris
20841891,87.42009062421447,0.6717240772442385,0.3358620386221193,0.3358620386221193,7,7,870,952,389,66,124.28571428571429,109.38622828663357,548,66,136,168.22094315003025,548,66,130.14285714285714,142.00747321524878,20166.122448979597,232,232,32,90.28571428571429,102,3,1603222.3846153845,10004115,19,3546824.117353841,20841863,10004279,411,3473643.8333333335,4556342.899615487,20841855,10004189,125,3473642.5,4556337.351,3,1,0,0,2,2,0,4,13,0,0,0,1,130.14285714285714,64240,65535,133571,67250,66321,9540.785714285714,9607.142857142857,9474.428571,22597.178269416647,22303.77053599792,22886.632448141565,65535,64240,65535,131,501,131,0,1033034,164,349039,483690.1005292542,10004115,9790659,9897387,106728,2.3333333333333335,2.3333333333333335,290,317.3333333333333,0,0,0,0,slowloris
